rid,UserLanguage,platform,duration,latitude,longitude,age,gender,firstlang,country,emotion,valence,arousal,temp_cat,response
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Tense, Bothered",6,3,temp30,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Relaxed, Calm",6,3,temp30,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Blue, Uninspired",6,3,temp40,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Passive, Quiet",6,3,temp40,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Passive, Quiet",6,3,temp20,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Active, Alert",6,3,temp40,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Jittery, Nervous",6,3,temp30,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Secure, At ease",6,3,temp10,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Unhappy, Dissatisfied",6,3,temp40,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Dull, Bored",6,3,temp10,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Tense, Bothered",6,3,temp10,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Passive, Quiet",6,3,temp10,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Active, Alert",6,3,temp30,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Secure, At ease",6,3,temp20,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Happy, Satisfied",6,3,temp20,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Unhappy, Dissatisfied",6,3,temp10,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Active, Alert",6,3,temp10,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Relaxed, Calm",6,3,temp20,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Happy, Satisfied",6,3,temp30,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Energetic, Excited",6,3,temp30,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Happy, Satisfied",6,3,temp10,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Tense, Bothered",6,3,temp0,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Secure, At ease",6,3,temp30,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Jittery, Nervous",6,3,temp20,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Blue, Uninspired",6,3,temp10,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Jittery, Nervous",6,3,temp0,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Enthusiastic, Inspired",6,3,temp40,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Blue, Uninspired",6,3,temp0,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Energetic, Excited",6,3,temp10,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Unhappy, Dissatisfied",6,3,temp20,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Dull, Bored",6,3,temp40,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Unhappy, Dissatisfied",6,3,temp30,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Enthusiastic, Inspired",6,3,temp30,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Unhappy, Dissatisfied",6,3,temp0,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Enthusiastic, Inspired",6,3,temp10,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Tense, Bothered",6,3,temp40,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Energetic, Excited",6,3,temp0,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Dull, Bored",6,3,temp0,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Jittery, Nervous",6,3,temp40,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Energetic, Excited",6,3,temp40,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Passive, Quiet",6,3,temp30,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Secure, At ease",6,3,temp40,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Enthusiastic, Inspired",6,3,temp0,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Active, Alert",6,3,temp0,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Relaxed, Calm",6,3,temp40,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Relaxed, Calm",6,3,temp10,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Secure, At ease",6,3,temp0,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Blue, Uninspired",6,3,temp30,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Energetic, Excited",6,3,temp20,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Passive, Quiet",6,3,temp0,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Dull, Bored",6,3,temp30,2
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Enthusiastic, Inspired",6,3,temp20,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Tense, Bothered",6,3,temp20,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Jittery, Nervous",6,3,temp10,4
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Happy, Satisfied",6,3,temp40,1
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Relaxed, Calm",6,3,temp0,5
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Blue, Uninspired",6,3,temp20,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Dull, Bored",6,3,temp20,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Happy, Satisfied",6,3,temp0,3
R_384,Spanish,social,27676,20.63800049,-103.3479996,34,Female,Spanish,Mexico,"Active, Alert",6,3,temp20,4
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Tense, Bothered",7,7,temp20,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Jittery, Nervous",7,7,temp40,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Dull, Bored",7,7,temp20,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Jittery, Nervous",7,7,temp0,4
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Active, Alert",7,7,temp30,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,7,temp10,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Passive, Quiet",7,7,temp20,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Happy, Satisfied",7,7,temp20,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Passive, Quiet",7,7,temp40,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Passive, Quiet",7,7,temp10,4
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Active, Alert",7,7,temp20,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Relaxed, Calm",7,7,temp0,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Happy, Satisfied",7,7,temp10,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Tense, Bothered",7,7,temp0,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,7,temp20,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,7,temp0,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,7,temp40,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Secure, At ease",7,7,temp0,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Energetic, Excited",7,7,temp40,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Blue, Uninspired",7,7,temp30,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Happy, Satisfied",7,7,temp30,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Relaxed, Calm",7,7,temp10,4
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Tense, Bothered",7,7,temp10,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Relaxed, Calm",7,7,temp30,4
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Jittery, Nervous",7,7,temp30,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Blue, Uninspired",7,7,temp10,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Active, Alert",7,7,temp10,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Secure, At ease",7,7,temp20,4
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Energetic, Excited",7,7,temp10,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,7,temp40,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Tense, Bothered",7,7,temp30,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Energetic, Excited",7,7,temp30,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Dull, Bored",7,7,temp10,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Relaxed, Calm",7,7,temp40,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Energetic, Excited",7,7,temp0,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Energetic, Excited",7,7,temp20,4
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Blue, Uninspired",7,7,temp0,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Dull, Bored",7,7,temp40,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,7,temp10,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Active, Alert",7,7,temp0,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Blue, Uninspired",7,7,temp20,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Secure, At ease",7,7,temp30,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Tense, Bothered",7,7,temp40,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Jittery, Nervous",7,7,temp10,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Relaxed, Calm",7,7,temp20,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,7,temp0,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Blue, Uninspired",7,7,temp40,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Secure, At ease",7,7,temp10,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,7,temp30,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Enthusiastic, Inspired",7,7,temp30,3
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Active, Alert",7,7,temp40,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Dull, Bored",7,7,temp0,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Happy, Satisfied",7,7,temp40,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Secure, At ease",7,7,temp40,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Unhappy, Dissatisfied",7,7,temp20,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Jittery, Nervous",7,7,temp20,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Dull, Bored",7,7,temp30,2
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Happy, Satisfied",7,7,temp0,1
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Passive, Quiet",7,7,temp0,5
R_385,Spanish,social,807,19.375,-99.26670074,42,Female,Spanish,Mexico,"Passive, Quiet",7,7,temp30,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Unhappy, Dissatisfied",5,5,temp30,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Secure, At ease",5,5,temp20,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Blue, Uninspired",5,5,temp20,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Active, Alert",5,5,temp30,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Active, Alert",5,5,temp0,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Tense, Bothered",5,5,temp30,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Dull, Bored",5,5,temp30,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Enthusiastic, Inspired",5,5,temp40,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Dull, Bored",5,5,temp10,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Secure, At ease",5,5,temp0,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Enthusiastic, Inspired",5,5,temp0,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Dull, Bored",5,5,temp0,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Blue, Uninspired",5,5,temp0,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Enthusiastic, Inspired",5,5,temp10,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Enthusiastic, Inspired",5,5,temp20,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Jittery, Nervous",5,5,temp40,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Passive, Quiet",5,5,temp0,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Passive, Quiet",5,5,temp20,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Happy, Satisfied",5,5,temp20,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Blue, Uninspired",5,5,temp30,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Active, Alert",5,5,temp40,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Secure, At ease",5,5,temp40,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Secure, At ease",5,5,temp10,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Relaxed, Calm",5,5,temp40,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Unhappy, Dissatisfied",5,5,temp10,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Relaxed, Calm",5,5,temp10,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Jittery, Nervous",5,5,temp20,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Dull, Bored",5,5,temp40,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Unhappy, Dissatisfied",5,5,temp40,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Jittery, Nervous",5,5,temp30,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Jittery, Nervous",5,5,temp0,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Unhappy, Dissatisfied",5,5,temp0,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Tense, Bothered",5,5,temp20,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Passive, Quiet",5,5,temp40,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Tense, Bothered",5,5,temp0,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Relaxed, Calm",5,5,temp30,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Energetic, Excited",5,5,temp20,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Relaxed, Calm",5,5,temp20,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Jittery, Nervous",5,5,temp10,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Enthusiastic, Inspired",5,5,temp30,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Tense, Bothered",5,5,temp10,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Active, Alert",5,5,temp20,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Energetic, Excited",5,5,temp0,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Secure, At ease",5,5,temp30,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Energetic, Excited",5,5,temp30,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Passive, Quiet",5,5,temp30,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Relaxed, Calm",5,5,temp0,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Happy, Satisfied",5,5,temp0,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Blue, Uninspired",5,5,temp10,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Tense, Bothered",5,5,temp40,4
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Energetic, Excited",5,5,temp10,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Dull, Bored",5,5,temp20,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Unhappy, Dissatisfied",5,5,temp20,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Happy, Satisfied",5,5,temp30,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Passive, Quiet",5,5,temp10,2
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Happy, Satisfied",5,5,temp10,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Energetic, Excited",5,5,temp40,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Active, Alert",5,5,temp10,3
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Blue, Uninspired",5,5,temp40,1
R_386,Spanish,social,520,-34.60209656,-58.3844986,30,Male,Spanish,Argentina,"Happy, Satisfied",5,5,temp40,1
R_387,Chinese,prolific,467,58.3690033,26.74659729,23,Female,Chinese,Estonia,"Blue, Uninspired",6,4,temp30,1
R_387,Chinese,prolific,467,58.3690033,26.74659729,23,Female,Chinese,Estonia,"Energetic, Excited",6,4,temp10,1
R_387,Chinese,prolific,467,58.3690033,26.74659729,23,Female,Chinese,Estonia,"Passive, Quiet",6,4,temp30,1
R_387,Chinese,prolific,467,58.3690033,26.74659729,23,Female,Chinese,Estonia,"Active, Alert",6,4,temp40,3
